url,endTime,notif
https://www.ebay.com/itm/Nintendo-DS-Lite-Coral-Pink-Console-no-pen-or-charger-or-memory-card/303816318217,1608927727.3871768,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B3/184586080576,1608936007.4006495,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B17/184586081254,1608936067.404122,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B12/184586083953,1608936307.4074247,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B8/184586089030,1608937027.4186854,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B19/184586089391,1608937027.4221878,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B4/184586089976,1608937027.4254825,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Handheld-Console-Read-Desc-Macro-B18/184586090427,1608937087.4289026,True
https://www.ebay.com/itm/E457-Nintendo-DS-console-Platinum-Silver-Japan-NDS-x/373398895745,1608948588.2524178,True
https://www.ebay.com/itm/E458-Nintendo-DS-console-Platinum-Silver-Japan-NDS-x/373398896017,1608948588.2599082,True
https://www.ebay.com/itm/E273-Nintendo-DS-console-Platinum-Silver-Japan-NDS-x/233828240388,1608948648.2737045,True
https://www.ebay.com/itm/E283-Nintendo-DS-Lite-console-Crystal-White-Japan-NDS-x/233828255590,1608948640.518566,True
https://www.ebay.com/itm/AC-Adapter-Wall-Charger-Cable-for-Nintendo-DSi-2DS-3DS-DSi-XL-II-NDSL-System-New/184585871834,1608923447.4234216,True
https://www.ebay.com/itm/Nintendo-DS-Lite-Pack-Play-6-Piece-By-Pelican/333829591400,1608924587.4259772,True
https://www.ebay.com/itm/G-Pak-Nakiworld-Nintendo-DS-and-DS-Lite-Graphic-Skull-Storage-Travel-Carry-Case/233828967195,1608924827.428507,True
https://www.ebay.com/itm/Vintage-ESSENTIALS-by-DSI-100-Cotton-Button-Down-Shirt-Size-XL/393057180409,1608926987.4444644,True
https://www.ebay.com/itm/Club-Penguin-Elite-Penguin-Force-For-Nintendo-DS-DSi-3DS-2DS-Disney-6E/264981885741,1608935867.4997609,True
https://www.ebay.com/itm/Cars-Race-O-Rama-Nintendo-DS-Lite-DSi-xl-2ds-3ds-xl/143890799588,1608938327.5335703,True
https://www.ebay.com/itm/NEW-NINTENDO-DS-LITE-CAR-ADAPTER-CHARGING-CABLE-2007/224284672261,1608939407.5358992,True
https://www.ebay.com/itm/Spongebob-SquarePants-Starter-Gaming-Kit-for-Nintendo-DSL-DSi-NEW/224284706047,1608941987.538223,True
https://www.ebay.com/itm/Lego-Star-Wars-The-Complete-Saga-Nintendo-DS-Lite-DSi-XL-3DS-2DS-Game-Used/114582689170,1608943007.5441663,True
https://www.ebay.com/itm/Nintendo-Dsi-Game/233836405728,1609448732.7532787,True
https://www.ebay.com/itm/R4-WiFi-Upgrade-Revolution-for-Nintendo-DS-DS-Lite-New-In-Package-no-card/254816997640,1609465592.78913,False
https://www.ebay.com/itm/F242-Nintendo-DS-Lite-console-Crimson-Black-Japan-NDS-x/233835629254,1609466564.3420436,False
https://www.ebay.com/itm/Nintendo-Dsi-Case-Collectible-Nostalgic/373404819815,1609445453.4699636,True
https://www.ebay.com/itm/Nintendo-3DS-3DS-XL-2DS-2DS-XL-DSi-Car-Adapter-For-DS-071037-01/293922915891,1609446833.4723802,True
https://www.ebay.com/itm/LEGO-Indiana-Jones-The-Original-Adventures-Nintendo-DS-Lite-Dsi-xl-2ds-3ds-xl/154263675032,1609448453.476879,True
https://www.ebay.com/itm/Rayman-DS-Nintendo-DS-Lite-DSi-XL-3DS-2DS-Game-Excellent-Complete-Authentic/274626765385,1609450193.4829245,True
https://www.ebay.com/itm/Screwdriver-for-Nintendo-DS-Lite-NDS-Wii-Game-Boy-Advanced-GBA-Camera/193820396568,1609450853.4891999,True
https://www.ebay.com/itm/HORI-Nintendo-DS-Lite-2-Pkgs-Screen-Protectors-HDL-01/224292215766,1609461473.5218906,False
https://www.ebay.com/itm/Nintendo-DSI-Stereo-Amplifier-Speaker-New/264990729627,1609465973.537492,False
